id,title,description,difficulty,imageUrl
1061,Dragon Warhammer,Obtain a Dragon Warhammer,Elite,https://oldschool.runescape.wiki/images/Dragon_warhammer.png?73103
1062,Big Fish,Obtain a unique big fish,Medium,https://oldschool.runescape.wiki/images/Big_shark.png?356fd
1063,Big Fish,Obtain a unique big fish,Hard,https://oldschool.runescape.wiki/images/Big_shark.png?356fd
1064,Big Fish,Obtain a unique big fish,Elite,https://oldschool.runescape.wiki/images/Big_shark.png?356fd
1065,Weird Bone,Obtain a unique strange bone,Passive,https://oldschool.runescape.wiki/images/Long_bone.png?6dc61
1066,Weird Bone,Obtain a unique strange bone,Passive,https://oldschool.runescape.wiki/images/Long_bone.png?6dc61
1067,Ecumenical key,Obtain a Ecumenical key,Medium,https://oldschool.runescape.wiki/images/Ecumenical_key.png?c85b3
1068,Pharaoh's Sceptre,Obtain a Pharaoh's Sceptre,Master,https://oldschool.runescape.wiki/images/Pharaoh%27s_sceptre_%28uncharged%29.png?b225e
1069,Chewed Bones,Obtain Chewed Bones,Hard,https://oldschool.runescape.wiki/images/Chewed_bones.png?3caf6
1070,Dragon Full Helm,Obtain a Dragon Full Helm,Master,https://oldschool.runescape.wiki/images/Dragon_full_helm.png?cc5f3
1071,Shield Left Half,Obtain a Shield Left Half,Passive,https://oldschool.runescape.wiki/images/Shield_left_half.png?f410d
1072,Dragon Metal Slice,Obtain a Dragon Metal Slice,Elite,https://oldschool.runescape.wiki/images/Dragon_metal_slice.png?cc5f3
1073,Dragon Metal Lump,Obtain a Dragon Metal Lump,Master,https://oldschool.runescape.wiki/images/Dragon_metal_lump.png?8fa13
1074,Dragon Limbs,Obtain Dragon Limbs,Elite,https://oldschool.runescape.wiki/images/Dragon_limbs.png?cc5f3
1075,Dragon Spear,Obtain a Dragon Spear,Passive,https://oldschool.runescape.wiki/images/Dragon_spear.png?cc5f3
1076,Eternal Glory,Obtain an Amulet of eternal glory,Master,https://oldschool.runescape.wiki/images/Amulet_of_eternal_glory.png?248b4
1077,Shaman Mask,Obtain a Shaman Mask,Medium,https://oldschool.runescape.wiki/images/Shaman_mask.png?c943f
1078,Evil Chicken,Obtain 1 unique piece of the Evil Chicken Outfit,Passive,https://oldschool.runescape.wiki/images/Evil_chicken_head.png?b8cf0
1079,Evil Chicken,Obtain 1 unique piece of the Evil Chicken Outfit,Passive,https://oldschool.runescape.wiki/images/Evil_chicken_head.png?b8cf0
1080,Evil Chicken,Obtain 1 unique piece of the Evil Chicken Outfit,Passive,https://oldschool.runescape.wiki/images/Evil_chicken_head.png?b8cf0
1081,Evil Chicken,Obtain 1 unique piece of the Evil Chicken Outfit,Passive,https://oldschool.runescape.wiki/images/Evil_chicken_head.png?b8cf0
1082,Mining Gloves,Obtain the next tier of Mining Gloves,Medium,https://oldschool.runescape.wiki/images/Mining_gloves.png?ccf02
1083,Mining Gloves,Obtain the next tier of Mining Gloves,Hard,https://oldschool.runescape.wiki/images/Mining_gloves.png?ccf02
1084,Mining Gloves,Obtain the next tier of Mining Gloves,Elite,https://oldschool.runescape.wiki/images/Mining_gloves.png?ccf02
1085,Skull sceptre,Create the Skull sceptre,Easy,https://oldschool.runescape.wiki/images/Skull_sceptre.png?1d1f2
1086,Fresh Crab,Obtain the Fresh Crab Clab and Shell,Easy,https://oldschool.runescape.wiki/images/Fresh_crab_claw.png?f59ab
1087,Xeric's Talisman,Obtain Xeric's Talisman,Medium,https://oldschool.runescape.wiki/images/Xeric%27s_talisman_%28inert%29.png?046c7
1088,Mask of Ranul,Obtain the Mask of Ranul,Hard,https://oldschool.runescape.wiki/images/Mask_of_ranul.png?717ea
1089,Elven Signet,Obtain the Elven Signet,Master,https://oldschool.runescape.wiki/images/Elven_signet.png?1bc1e
1090,Crystal Grail,Obtain the Crystal Grail,Master,https://oldschool.runescape.wiki/images/Crystal_grail.png?9e4ab
1091,Enhanced crystal teleport seed,Obtain a Enhanced crystal teleport seed,Master,https://oldschool.runescape.wiki/images/Enhanced_crystal_teleport_seed.png?b8cf0
1092,Dragonstone Armour,Obtain a piece of Dragonstone Armour,Passive,https://oldschool.runescape.wiki/images/Dragonstone_full_helm.png?5eb13
1093,Dragonstone Armour,Obtain a piece of Dragonstone Armour,Passive,https://oldschool.runescape.wiki/images/Dragonstone_full_helm.png?5eb13
1094,Dragonstone Armour,Obtain a piece of Dragonstone Armour,Passive,https://oldschool.runescape.wiki/images/Dragonstone_full_helm.png?5eb13
1095,Dragonstone Armour,Obtain a piece of Dragonstone Armour,Passive,https://oldschool.runescape.wiki/images/Dragonstone_full_helm.png?5eb13
1096,Dragonstone Armour,Obtain a piece of Dragonstone Armour,Passive,https://oldschool.runescape.wiki/images/Dragonstone_full_helm.png?5eb13
1097,Merfolk Trident,Obtain a Merfolk Trident,Elite,https://oldschool.runescape.wiki/images/Merfolk_trident.png?92ebd
1098,Egg Sac,Obtain an Orange or Blue Egg Sac,Hard,https://oldschool.runescape.wiki/images/Orange_egg_sac.png?93ae0
1099,Egg Sac,Obtain an Orange or Blue Egg Sac,Hard,https://oldschool.runescape.wiki/images/Orange_egg_sac.png?93ae0
1100,Armoured Zombies,Obtain 1 unique from Armoured Zombies,Medium,https://oldschool.runescape.wiki/images/Broken_zombie_axe.png?37ae2
1101,Armoured Zombies,Obtain 1 unique from Armoured Zombies,Medium,https://oldschool.runescape.wiki/images/Broken_zombie_axe.png?37ae2
1102,Helmet of the Moon,Obtain the Helmet of the Moon,Master,https://oldschool.runescape.wiki/images/Helmet_of_the_moon.png?3e0c3
1103,Magic Training Arena,Get 1 unique from the Magic Training Arena,Easy,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1104,Magic Training Arena,Get 1 unique from the Magic Training Arena,Medium,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1105,Magic Training Arena,Get 1 unique from the Magic Training Arena,Medium,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1106,Magic Training Arena,Get 1 unique from the Magic Training Arena,Hard,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1107,Magic Training Arena,Get 1 unique from the Magic Training Arena,Hard,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1108,Magic Training Arena,Get 1 unique from the Magic Training Arena,Hard,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1109,Magic Training Arena,Get 1 unique from the Magic Training Arena,Elite,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1110,Magic Training Arena,Get 1 unique from the Magic Training Arena,Elite,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1111,Magic Training Arena,Get 1 unique from the Magic Training Arena,Elite,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1112,Magic Training Arena,Get 1 unique from the Magic Training Arena,Elite,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1113,Magic Training Arena,Get 1 unique from the Magic Training Arena,Elite,https://oldschool.runescape.wiki/images/Mage%27s_book.png?8bd5a
1114,Uncut Onyx,Obtain an Onyx from a collection log source,Passive,https://oldschool.runescape.wiki/images/Uncut_onyx.png?ad4b1
1115,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
1116,Squid Beak,Obtain a Squid Beak,Hard,https://oldschool.runescape.wiki/images/Squid_beak.png?afec5
1117,Swift Marlin,Obtain a Swift Marlin,Master,https://oldschool.runescape.wiki/images/Swift_marlin.png?afec5
1118,Purplefin,Obtain a Purplefin,Master,https://oldschool.runescape.wiki/images/Purplefin.png?afec5
1119,Huge Halibut,Obtain a Huge Halibut,Elite,https://oldschool.runescape.wiki/images/Huge_halibut.png?afec5
1120,Orangefin,Obtain an Orangefin,Elite,https://oldschool.runescape.wiki/images/Orangefin.png?2777f
1121,Golden Haddock,Obtain a Golden haddock,Elite,https://oldschool.runescape.wiki/images/Golden_haddock.png?afec5
1122,Giant Blue Krill,Obtain a Giant Blue Krill,Hard,https://oldschool.runescape.wiki/images/Giant_blue_krill.png?afec5
1123,Horn of Plenty,Obtain a Horn of Plenty,Hard,https://oldschool.runescape.wiki/images/Horn_of_plenty.png?1510e
1124,Aquanite Tendon,Obtain an Aquanite Tendon,Elite,https://oldschool.runescape.wiki/images/Aquanite_tendon.png?6be53
1125,Sailors' Amulet,Obtain a Sailors' Amulet,Medium,https://oldschool.runescape.wiki/images/Sailors%27_amulet_%28inert%29.png?ee149
1126,Salvaging Relic,Obtain a Salvaging Relic,Medium,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1127,Salvaging Relic,Obtain a Salvaging Relic,Hard,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1128,Salvaging Relic,Obtain a Salvaging Relic,Hard,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1129,Salvaging Relic,Obtain a Salvaging Relic,Hard,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1130,Salvaging Relic,Obtain a Salvaging Relic,Elite,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1131,Salvaging Relic,Obtain a Salvaging Relic,Elite,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1132,Salvaging Relic,Obtain a Salvaging Relic,Elite,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1133,Salvaging Relic,Obtain a Salvaging Relic,Master,https://oldschool.runescape.wiki/images/Smashed_mirror.png?f89cb
1134,Medallion Fragment,Obtain a Medallion Fragment,Medium,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1135,Medallion Fragment,Obtain a Medallion Fragment,Medium,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1136,Medallion Fragment,Obtain a Medallion Fragment,Medium,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1137,Medallion Fragment,Obtain a Medallion Fragment,Medium,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1138,Medallion Fragment,Obtain a Medallion Fragment,Medium,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1139,Medallion Fragment,Obtain a Medallion Fragment,Hard,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1140,Medallion Fragment,Obtain a Medallion Fragment,Hard,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1141,Medallion Fragment,Obtain a Medallion Fragment,Hard,https://oldschool.runescape.wiki/images/Medallion_fragment_%283%29.png?afec5
1142,Boat Bottle,Obtain a Boat Bottle,Medium,https://oldschool.runescape.wiki/images/Boat_bottle_%28full%29.png?31766
1143,Dragon Cannon Barrel,Obtain a Dragon Cannon Barrel,Passive,https://oldschool.runescape.wiki/images/Dragon_cannon_barrel.png?89100
1144,Bottled Storm,Obtain a Bottled Storm,Master,https://oldschool.runescape.wiki/images/Bottled_storm.png?afec5
1145,Broken Dragon Hook,Obtain a Broken Dragon Hook,Master,https://oldschool.runescape.wiki/images/Broken_dragon_hook.png?afec5
1146,Ray Barbs,Obtain Ray Barbs,Hard,https://oldschool.runescape.wiki/images/Ray_barbs.png?afec5
1147,Narwhal Horn,Obtain a Narwhal Horn,Elite,https://oldschool.runescape.wiki/images/Narwhal_horn.png?afec5
1148,Swift Albatross Feather,Obtain a Swift Albatross Feather,Hard,https://oldschool.runescape.wiki/images/Swift_albatross_feather.png?afec5
1149,Echo Pearl,Obtain an Echo Pearl,Elite,https://oldschool.runescape.wiki/images/Echo_pearl.png?afec5
1150,Dragon Cannonball,Obtain a Dragon Cannonball,Elite,https://oldschool.runescape.wiki/images/Dragon_cannonball.png?afec5
1151,Dragon Nails,Obtain Dragon Nails,Master,https://oldschool.runescape.wiki/images/Dragon_nails.png?afec5
1152,Dragon Metal Sheet,Obtain a Dragon Metal Sheet,Master,https://oldschool.runescape.wiki/images/Dragon_metal_sheet.png?afec5
1153,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1154,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1155,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1156,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1157,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1158,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1159,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1160,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1161,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1162,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1163,Ocean Pearl,Obtain a unique Ocean Pearl,Passive,https://oldschool.runescape.wiki/images/Shimmering_pearl.png?afec5
1164,Dragon Cannon Schematic,Obtain the Dragon Cannon Schematic,Elite,https://oldschool.runescape.wiki/images/Dragon_cannon_schematic.png?89100
1165,Dragon Salvaging Hook Schematic,Obtain the Dragon Salvaging Hook Schematic,Elite,https://oldschool.runescape.wiki/images/Dragon_salvaging_hook_schematic.png?afec5
1166,Dragon Keel Schematic,Obtain the Dragon Keel Schematic,Elite,https://oldschool.runescape.wiki/images/Dragon_keel_schematic.png?afec5
1167,Dragon Helm Schematic,Obtain the Dragon Helm Schematic,Elite,https://oldschool.runescape.wiki/images/Dragon_helm_schematic.png?89100
1168,Rosewood and Cottom Sails Schematic,Obtain the Rosewood and Cottom Sails Schematic,Elite,https://oldschool.runescape.wiki/images/Rosewood_%26_cotton_sails_schematic.png?19a44
1169,Rosewood Hull Schematic,Obtain the Rosewood Hull Schematic,Hard,https://oldschool.runescape.wiki/images/Rosewood_hull_schematic.png?19a44
1170,Rosewood Cargo Hold Schematic,Obtain the Rosewood Cargo Hold Schematic,Hard,https://oldschool.runescape.wiki/images/Rosewood_cargo_hold_schematic.png?19a44
1171,Eternal Brazier Schematic,Obtain the Eternal Brazier Schematic,Hard,https://oldschool.runescape.wiki/images/Eternal_brazier_schematic.png?89f8d
1172,Gale Catcher Schematic,Obtain the Gale Catcher Schematic,Medium,https://oldschool.runescape.wiki/images/Gale_catcher_schematic.png?5ad20
1173,Salvaging Station Schematic,Obtain the Salvaging Station Schematic,Medium,https://oldschool.runescape.wiki/images/Salvaging_station_schematic.png?ee149
1174,Sandy Paint,Obtain Sandy Paint,Medium,https://oldschool.runescape.wiki/images/Sandy_paint.png?afec5
1175,Merchant's Paint,Obtain Merchant's Paint,Passive,https://oldschool.runescape.wiki/images/Merchant%27s_paint.png?afec5
1176,Saradominist Paint,Obtain Saradominist Paint,Medium,https://oldschool.runescape.wiki/images/Saradominist_paint.png?afec5
1177,Guthixian Paint,Obtain Guthixian Paint,Elite,https://oldschool.runescape.wiki/images/Guthixian_paint.png?afec5
1178,Zamorakian Paint,Obtain Zamorakian Paint,Hard,https://oldschool.runescape.wiki/images/Zamorakian_paint.png?afec5
1179,Armadylean Paint,Obtain Armadylean Paint,Elite,https://oldschool.runescape.wiki/images/Armadylean_paint.png?afec5
1180,Salvor's Paint,Obtain Salvor's Paint,Passive,https://oldschool.runescape.wiki/images/Salvor%27s_paint.png?afec5
1181,Angler's Paint,Obtain Angler's Paint,Passive,https://oldschool.runescape.wiki/images/Angler%27s_paint.png?afec5
1182,Inky Paint,Obtain Inky Paint,Master,https://oldschool.runescape.wiki/images/Inky_paint.png?f947d
1183,Shark Paint,Obtain Shark Paint,Easy,https://oldschool.runescape.wiki/images/Shark_paint.png?afec5
1184,Barracuda Paint,Obtain Barracuda Paint,Elite,https://oldschool.runescape.wiki/images/Barracuda_paint.png?9884b
1185,Gwyna's Fabric Roll,Obtain Gwyna's Fabric Roll,Elite,https://oldschool.runescape.wiki/images/Gwyna%27s_fabric_roll.png?afec5
1186,Gurtob's Fabric Roll,Obtain Gurtob's Fabric Roll,Hard,https://oldschool.runescape.wiki/images/Gurtob%27s_fabric_roll.png?afec5
1187,Ralph's Fabric Roll,Obtain Ralph's Fabric Roll,Easy,https://oldschool.runescape.wiki/images/Ralph%27s_fabric_roll.png?afec5
1188,Gryphon Feather,Obtain a Gryphon Feather,Medium,https://oldschool.runescape.wiki/images/Gryphon_feather.png?afec5
1189,Shellbane Gryphon,Obtain a unique from the Shellbane Gryphon,Hard,https://www.runescape.com/img/rsp777/game_icon_shellbanegryphon.png?2
1190,Shellbane Gryphon,Obtain a unique from the Shellbane Gryphon,Master,https://www.runescape.com/img/rsp777/game_icon_shellbanegryphon.png?2
1191,PvM Pet,Obtain a PvM pet,Passive,https://oldschool.runescape.wiki/images/Summoning_icon.png?97fc0
